Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,Kitche0bvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold
383,60.00,79.00,9245.00,7.00,5.00,2006.00,2006.00,0.00,0.00,0.00,939.00,939.00,939.00,858.00,0.00,1797.00,0.00,0.00,2.00,1.00,3.00,1.00,8.00,0.00,2006.00,2.00,639.00,144.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2007.00
384,45.00,60.00,9000.00,6.00,3.00,1928.00,1950.00,0.00,0.00,0.00,784.00,784.00,784.00,0.00,0.00,784.00,0.00,0.00,1.00,0.00,2.00,1.00,5.00,0.00,1950.00,2.00,360.00,0.00,0.00,91.00,0.00,0.00,0.00,0.00,0.00,10.00,2009.00
385,60.00,0.00,53107.00,6.00,5.00,1992.00,1992.00,0.00,985.00,0.00,595.00,1580.00,1079.00,874.00,0.00,1953.00,1.00,0.00,2.00,1.00,3.00,1.00,9.00,2.00,1992.00,2.00,501.00,216.00,231.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00
386,120.00,43.00,3182.00,8.00,5.00,2004.00,2005.00,16.00,24.00,0.00,1232.00,1256.00,1269.00,0.00,0.00,1269.00,0.00,0.00,2.00,0.00,2.00,1.00,6.00,1.00,2004.00,2.00,430.00,146.00,20.00,0.00,0.00,144.00,0.00,0.00,0.00,4.00,2010.00
387,50.00,58.00,8410.00,5.00,3.00,1910.00,1996.00,0.00,0.00,0.00,658.00,658.00,658.00,526.00,0.00,1184.00,0.00,0.00,1.00,0.00,5.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00,151.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2006.00
388,80.00,72.00,7200.00,6.00,6.00,1976.00,1976.00,255.00,631.00,0.00,410.00,1041.00,1125.00,0.00,0.00,1125.00,1.00,0.00,1.00,0.00,3.00,1.00,6.00,1.00,1977.00,1.00,352.00,296.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2009.00
389,20.00,93.00,9382.00,7.00,5.00,1999.00,2000.00,125.00,0.00,0.00,1468.00,1468.00,1479.00,0.00,0.00,1479.00,0.00,0.00,2.00,0.00,3.00,1.00,6.00,0.00,1999.00,2.00,577.00,120.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2008.00
390,60.00,96.00,12474.00,10.00,5.00,2007.00,2008.00,272.00,1280.00,0.00,402.00,1682.00,1742.00,590.00,0.00,2332.00,1.00,0.00,2.00,1.00,3.00,1.00,9.00,1.00,2008.00,3.00,846.00,196.00,134.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2008.00
391,50.00,50.00,8405.00,5.00,8.00,1900.00,1950.00,0.00,241.00,391.00,229.00,861.00,961.00,406.00,0.00,1367.00,1.00,0.00,1.00,0.00,4.00,1.00,7.00,0.00,1978.00,1.00,384.00,0.00,130.00,112.00,0.00,0.00,0.00,0.00,0.00,4.00,2008.00
392,60.00,71.00,12209.00,6.00,5.00,2001.00,2002.00,0.00,690.00,0.00,114.00,804.00,804.00,1157.00,0.00,1961.00,1.00,0.00,2.00,1.00,3.00,1.00,7.00,1.00,2001.00,2.00,560.00,125.00,192.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00
393,20.00,0.00,8339.00,5.00,7.00,1959.00,1959.00,0.00,0.00,0.00,0.00,0.00,882.00,0.00,0.00,882.00,0.00,0.00,1.00,0.00,3.00,1.00,5.00,0.00,1959.00,1.00,294.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1200.00,7.00,2007.00
394,30.00,0.00,7446.00,4.00,5.00,1941.00,1950.00,0.00,266.00,0.00,522.00,788.00,788.00,0.00,0.00,788.00,0.00,0.00,1.00,0.00,2.00,1.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2006.00
395,50.00,60.00,10134.00,5.00,6.00,1940.00,1950.00,0.00,0.00,0.00,735.00,735.00,735.00,299.00,0.00,1034.00,0.00,0.00,1.00,0.00,2.00,1.00,5.00,0.00,1940.00,1.00,240.00,0.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2007.00
396,20.00,68.00,9571.00,5.00,6.00,1956.00,1956.00,0.00,739.00,0.00,405.00,1144.00,1144.00,0.00,0.00,1144.00,1.00,0.00,1.00,0.00,3.00,1.00,6.00,0.00,1956.00,1.00,596.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2010.00
397,20.00,60.00,7200.00,5.00,5.00,1972.00,1972.00,0.00,777.00,0.00,117.00,894.00,894.00,0.00,0.00,894.00,0.00,0.00,1.00,0.00,2.00,1.00,6.00,0.00,1985.00,2.00,600.00,215.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2009.00
398,60.00,69.00,7590.00,5.00,5.00,1962.00,1962.00,288.00,540.00,0.00,324.00,864.00,876.00,936.00,0.00,1812.00,0.00,0.00,2.00,0.00,4.00,1.00,8.00,1.00,1962.00,1.00,264.00,0.00,168.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2007.00
399,30.00,60.00,8967.00,5.00,2.00,1920.00,1950.00,0.00,0.00,0.00,961.00,961.00,1077.00,0.00,0.00,1077.00,0.00,0.00,1.00,0.00,2.00,1.00,6.00,0.00,1920.00,1.00,338.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2007.00
400,60.00,65.00,8125.00,7.00,5.00,2006.00,2007.00,100.00,812.00,0.00,280.00,1092.00,1112.00,438.00,0.00,1550.00,1.00,0.00,2.00,0.00,2.00,1.00,7.00,0.00,2007.00,2.00,438.00,0.00,168.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2009.00
401,120.00,38.00,14963.00,8.00,5.00,1996.00,1996.00,0.00,786.00,0.00,474.00,1260.00,1288.00,0.00,0.00,1288.00,1.00,0.00,1.00,1.00,1.00,1.00,4.00,2.00,1996.00,2.00,500.00,120.00,30.00,0.00,0.00,224.00,0.00,0.00,0.00,12.00,2008.00
402,20.00,65.00,8767.00,7.00,5.00,2005.00,2005.00,0.00,24.00,0.00,1286.00,1310.00,1310.00,0.00,0.00,1310.00,0.00,0.00,2.00,0.00,3.00,1.00,6.00,1.00,2005.00,2.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
403,30.00,60.00,10200.00,5.00,8.00,1940.00,1997.00,0.00,0.00,0.00,672.00,672.00,672.00,0.00,0.00,672.00,0.00,0.00,1.00,0.00,2.00,1.00,4.00,0.00,1940.00,1.00,240.00,168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2008.00
404,60.00,93.00,12090.00,8.00,5.00,1998.00,1998.00,650.00,0.00,0.00,1141.00,1141.00,1165.00,1098.00,0.00,2263.00,0.00,0.00,2.00,1.00,4.00,1.00,10.00,1.00,1998.00,2.00,420.00,144.00,123.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
405,60.00,0.00,10364.00,6.00,5.00,1995.00,1996.00,0.00,0.00,0.00,806.00,806.00,806.00,766.00,0.00,1572.00,0.00,0.00,2.00,1.00,3.00,1.00,7.00,1.00,1995.00,2.00,373.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2007.00
406,20.00,0.00,9991.00,4.00,4.00,1976.00,1993.00,0.00,1116.00,0.00,165.00,1281.00,1620.00,0.00,0.00,1620.00,1.00,0.00,2.00,0.00,3.00,1.00,8.00,1.00,1993.00,2.00,490.00,120.00,78.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00
407,50.00,51.00,10480.00,6.00,5.00,1936.00,1950.00,0.00,0.00,0.00,1064.00,1064.00,1166.00,0.00,473.00,1639.00,0.00,0.00,1.00,0.00,3.00,1.00,6.00,0.00,1936.00,1.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2008.00
408,70.00,63.00,15576.00,6.00,7.00,1915.00,1976.00,0.00,0.00,0.00,840.00,840.00,840.00,840.00,0.00,1680.00,0.00,0.00,2.00,0.00,4.00,1.00,8.00,0.00,1960.00,1.00,308.00,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,3.00,2008.00
409,60.00,109.00,14154.00,7.00,5.00,2006.00,2006.00,350.00,0.00,0.00,1063.00,1063.00,1071.00,1101.00,0.00,2172.00,0.00,0.00,2.00,1.00,3.00,1.00,9.00,1.00,2006.00,3.00,947.00,192.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2007.00
410,60.00,85.00,10800.00,8.00,5.00,2007.00,2008.00,100.00,789.00,0.00,245.00,1034.00,1050.00,1028.00,0.00,2078.00,1.00,0.00,2.00,1.00,3.00,1.00,8.00,1.00,2008.00,3.00,836.00,0.00,102.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2008.00
411,20.00,68.00,9571.00,5.00,3.00,1958.00,1958.00,0.00,0.00,0.00,1276.00,1276.00,1276.00,0.00,0.00,1276.00,0.00,0.00,1.00,0.00,3.00,1.00,5.00,0.00,1958.00,1.00,350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00
412,190.00,100.00,34650.00,5.00,5.00,1955.00,1955.00,0.00,1056.00,0.00,0.00,1056.00,1056.00,0.00,0.00,1056.00,1.00,0.00,1.00,0.00,3.00,1.00,5.00,0.00,1955.00,2.00,572.00,264.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2006.00
413,20.00,0.00,4403.00,7.00,5.00,2009.00,2009.00,432.00,578.00,0.00,892.00,1470.00,1478.00,0.00,0.00,1478.00,1.00,0.00,2.00,1.00,2.00,1.00,7.00,1.00,2009.00,2.00,484.00,0.00,144.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2010.00
414,30.00,56.00,8960.00,5.00,6.00,1927.00,1950.00,0.00,0.00,0.00,1008.00,1008.00,1028.00,0.00,0.00,1028.00,0.00,0.00,1.00,0.00,2.00,1.00,5.00,1.00,1927.00,2.00,360.00,0.00,0.00,130.00,0.00,0.00,0.00,0.00,0.00,3.00,2010.00
415,60.00,59.00,11228.00,7.00,5.00,1993.00,1993.00,0.00,50.00,531.00,499.00,1080.00,1080.00,1017.00,0.00,2097.00,0.00,1.00,2.00,1.00,3.00,1.00,9.00,1.00,1993.00,3.00,678.00,196.00,187.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,2008.00
416,20.00,73.00,8899.00,7.00,5.00,2007.00,2007.00,0.00,24.00,0.00,1316.00,1340.00,1340.00,0.00,0.00,1340.00,0.00,0.00,2.00,0.00,3.00,1.00,6.00,0.00,2007.00,2.00,396.00,100.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2007.00
417,60.00,74.00,7844.00,6.00,7.00,1978.00,1978.00,203.00,209.00,0.00,463.00,672.00,672.00,728.00,0.00,1400.00,0.00,0.00,1.00,1.00,3.00,1.00,6.00,1.00,1978.00,2.00,440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2006.00
418,70.00,86.00,22420.00,6.00,6.00,1918.00,1950.00,0.00,1128.00,0.00,242.00,1370.00,1370.00,1254.00,0.00,2624.00,1.00,0.00,2.00,1.00,4.00,1.00,10.00,1.00,1918.00,3.00,864.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2007.00
419,50.00,60.00,8160.00,5.00,6.00,1940.00,1950.00,0.00,312.00,0.00,444.00,756.00,756.00,378.00,0.00,1134.00,1.00,0.00,1.00,1.00,3.00,1.00,7.00,0.00,1940.00,1.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2007.00
420,20.00,65.00,8450.00,5.00,6.00,1968.00,1968.00,0.00,775.00,0.00,281.00,1056.00,1056.00,0.00,0.00,1056.00,1.00,0.00,1.00,0.00,3.00,1.00,6.00,1.00,1968.00,1.00,304.00,0.00,85.00,184.00,0.00,0.00,0.00,0.00,0.00,7.00,2010.00
421,90.00,78.00,7060.00,7.00,5.00,1997.00,1998.00,200.00,1309.00,0.00,35.00,1344.00,1344.00,0.00,0.00,1344.00,2.00,0.00,2.00,0.00,2.00,2.00,8.00,0.00,1997.00,4.00,784.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2008.00
422,20.00,0.00,16635.00,6.00,7.00,1977.00,2000.00,126.00,1246.00,0.00,356.00,1602.00,1602.00,0.00,0.00,1602.00,0.00,1.00,2.00,0.00,3.00,1.00,8.00,1.00,1977.00,2.00,529.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00
423,20.00,100.00,21750.00,5.00,5.00,1954.00,1954.00,0.00,0.00,0.00,988.00,988.00,988.00,0.00,0.00,988.00,0.00,0.00,1.00,0.00,2.00,1.00,4.00,0.00,1954.00,2.00,520.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2008.00
424,60.00,80.00,9200.00,8.00,5.00,1998.00,1998.00,473.00,986.00,0.00,484.00,1470.00,1470.00,1160.00,0.00,2630.00,1.00,0.00,2.00,1.00,4.00,1.00,8.00,1.00,1998.00,3.00,696.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2008.00
425,20.00,72.00,9000.00,6.00,5.00,1956.00,1956.00,74.00,616.00,0.00,580.00,1196.00,1196.00,0.00,0.00,1196.00,1.00,0.00,1.00,0.00,2.00,1.00,6.00,1.00,1956.00,1.00,297.00,0.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2008.00
426,60.00,60.00,3378.00,7.00,8.00,1946.00,1992.00,0.00,0.00,0.00,651.00,651.00,707.00,682.00,0.00,1389.00,0.00,0.00,1.00,1.00,3.00,1.00,6.00,2.00,1947.00,1.00,240.00,0.00,0.00,126.00,0.00,0.00,0.00,0.00,0.00,9.00,2009.00
427,80.00,0.00,12800.00,7.00,5.00,1989.00,1989.00,145.00,1518.00,0.00,0.00,1518.00,1644.00,0.00,0.00,1644.00,1.00,1.00,2.00,0.00,2.00,1.00,5.00,1.00,1989.00,2.00,569.00,80.00,0.00,0.00,0.00,396.00,0.00,0.00,0.00,8.00,2009.00
428,20.00,77.00,8593.00,4.00,6.00,1957.00,1957.00,0.00,288.00,0.00,619.00,907.00,907.00,0.00,0.00,907.00,0.00,0.00,1.00,0.00,3.00,1.00,5.00,0.00,1964.00,1.00,352.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2008.00
429,20.00,64.00,6762.00,7.00,5.00,2007.00,2007.00,108.00,664.00,0.00,544.00,1208.00,1208.00,0.00,0.00,1208.00,1.00,0.00,2.00,0.00,2.00,1.00,6.00,0.00,2007.00,2.00,628.00,105.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2007.00
430,20.00,130.00,11457.00,6.00,5.00,1988.00,1988.00,0.00,1005.00,0.00,387.00,1392.00,1412.00,0.00,0.00,1412.00,1.00,0.00,2.00,0.00,3.00,1.00,6.00,1.00,1988.00,2.00,576.00,0.00,0.00,169.00,0.00,0.00,0.00,0.00,0.00,3.00,2009.00
431,160.00,21.00,1680.00,6.00,5.00,1971.00,1971.00,232.00,387.00,0.00,96.00,483.00,483.00,504.00,0.00,987.00,0.00,0.00,1.00,1.00,2.00,1.00,4.00,0.00,1971.00,1.00,264.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2008.00
432,50.00,60.00,5586.00,6.00,7.00,1920.00,1998.00,0.00,0.00,0.00,901.00,901.00,1088.00,110.00,0.00,1198.00,0.00,0.00,1.00,0.00,4.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2008.00
433,160.00,24.00,1920.00,5.00,5.00,1971.00,1971.00,376.00,471.00,0.00,294.00,765.00,765.00,600.00,0.00,1365.00,1.00,0.00,1.00,1.00,2.00,1.00,6.00,0.00,1971.00,2.00,440.00,240.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2007.00
434,60.00,100.00,10839.00,6.00,5.00,1997.00,1998.00,0.00,0.00,0.00,926.00,926.00,926.00,678.00,0.00,1604.00,0.00,0.00,2.00,1.00,3.00,1.00,7.00,1.00,1997.00,2.00,470.00,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2008.00
435,180.00,21.00,1890.00,4.00,7.00,1972.00,1972.00,0.00,495.00,0.00,135.00,630.00,630.00,0.00,0.00,630.00,1.00,0.00,1.00,0.00,1.00,1.00,3.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2008.00
436,60.00,43.00,10667.00,7.00,6.00,1996.00,1996.00,0.00,385.00,344.00,70.00,799.00,827.00,834.00,0.00,1661.00,1.00,0.00,2.00,1.00,3.00,1.00,6.00,1.00,1996.00,2.00,550.00,158.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2009.00
437,50.00,40.00,4400.00,6.00,8.00,1920.00,1950.00,0.00,0.00,0.00,648.00,648.00,734.00,384.00,0.00,1118.00,0.00,0.00,1.00,0.00,2.00,1.00,6.00,0.00,1990.00,2.00,440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2006.00
438,45.00,50.00,6000.00,6.00,7.00,1926.00,2004.00,0.00,0.00,0.00,884.00,884.00,904.00,0.00,0.00,904.00,0.00,0.00,1.00,0.00,2.00,1.00,4.00,0.00,1926.00,1.00,180.00,0.00,0.00,105.00,0.00,0.00,0.00,0.00,0.00,1.00,2009.00
439,30.00,40.00,4280.00,5.00,6.00,1913.00,2002.00,0.00,365.00,0.00,75.00,440.00,694.00,0.00,0.00,694.00,0.00,0.00,1.00,0.00,2.00,1.00,4.00,1.00,1990.00,1.00,352.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,3.00,2007.00
440,50.00,67.00,12354.00,6.00,8.00,1920.00,2000.00,0.00,0.00,0.00,684.00,684.00,684.00,512.00,0.00,1196.00,0.00,0.00,1.00,0.00,3.00,1.00,7.00,0.00,2005.00,2.00,528.00,0.00,46.00,0.00,0.00,0.00,0.00,0.00,800.00,8.00,2009.00
441,20.00,105.00,15431.00,10.00,5.00,2008.00,2008.00,200.00,1767.00,539.00,788.00,3094.00,2402.00,0.00,0.00,2402.00,1.00,0.00,2.00,0.00,2.00,1.00,10.00,2.00,2008.00,3.00,672.00,0.00,72.00,0.00,0.00,170.00,0.00,0.00,0.00,4.00,2009.00
442,90.00,92.00,12108.00,4.00,4.00,1955.00,1955.00,270.00,133.00,0.00,1307.00,1440.00,1440.00,0.00,0.00,1440.00,0.00,0.00,2.00,0.00,4.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2008.00
443,50.00,52.00,6240.00,5.00,7.00,1930.00,1992.00,0.00,0.00,0.00,1078.00,1078.00,1128.00,445.00,0.00,1573.00,0.00,0.00,2.00,0.00,3.00,1.00,8.00,1.00,1930.00,2.00,360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2008.00
444,120.00,53.00,3922.00,7.00,5.00,2006.00,2007.00,72.00,0.00,0.00,1258.00,1258.00,1258.00,0.00,0.00,1258.00,0.00,0.00,2.00,0.00,2.00,1.00,6.00,1.00,2007.00,3.00,648.00,144.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00
445,60.00,70.00,8750.00,7.00,5.00,1994.00,1995.00,0.00,642.00,0.00,273.00,915.00,933.00,975.00,0.00,1908.00,1.00,0.00,2.00,1.00,4.00,1.00,8.00,1.00,1994.00,2.00,493.00,144.00,133.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2008.00
446,20.00,73.00,9855.00,6.00,5.00,1956.00,1956.00,0.00,0.00,0.00,1436.00,1436.00,1689.00,0.00,0.00,1689.00,0.00,0.00,1.00,0.00,3.00,1.00,7.00,1.00,1956.00,2.00,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2009.00
447,20.00,137.00,16492.00,6.00,6.00,1966.00,2002.00,0.00,247.00,713.00,557.00,1517.00,1888.00,0.00,0.00,1888.00,0.00,0.00,2.00,1.00,2.00,1.00,6.00,1.00,1966.00,2.00,578.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2010.00
448,60.00,0.00,11214.00,7.00,5.00,1998.00,1999.00,0.00,0.00,0.00,930.00,930.00,956.00,930.00,0.00,1886.00,0.00,0.00,2.00,1.00,4.00,1.00,10.00,1.00,1998.00,2.00,431.00,89.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
449,50.00,50.00,8600.00,6.00,6.00,1937.00,1950.00,0.00,0.00,0.00,780.00,780.00,780.00,596.00,0.00,1376.00,0.00,0.00,2.00,0.00,3.00,1.00,7.00,1.00,1937.00,1.00,198.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2006.00
450,50.00,50.00,6000.00,3.00,7.00,1948.00,2002.00,0.00,331.00,0.00,318.00,649.00,679.00,504.00,0.00,1183.00,0.00,0.00,1.00,1.00,2.00,1.00,6.00,0.00,1981.00,1.00,308.00,0.00,176.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00
451,30.00,70.00,5684.00,6.00,8.00,1930.00,2005.00,0.00,0.00,0.00,813.00,813.00,813.00,0.00,0.00,813.00,0.00,0.00,1.00,0.00,2.00,1.00,5.00,0.00,1932.00,1.00,270.00,0.00,113.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2006.00
452,20.00,62.00,70761.00,7.00,5.00,1975.00,1975.00,0.00,655.00,0.00,878.00,1533.00,1533.00,0.00,0.00,1533.00,1.00,0.00,2.00,0.00,2.00,1.00,5.00,2.00,1975.00,2.00,576.00,200.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,2006.00
453,60.00,0.00,9303.00,6.00,5.00,1996.00,1997.00,42.00,742.00,0.00,130.00,872.00,888.00,868.00,0.00,1756.00,1.00,0.00,2.00,1.00,3.00,1.00,7.00,0.00,1996.00,2.00,422.00,144.00,122.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2007.00
454,60.00,75.00,9000.00,8.00,5.00,2008.00,2008.00,0.00,0.00,0.00,768.00,768.00,786.00,804.00,0.00,1590.00,0.00,0.00,2.00,1.00,3.00,1.00,6.00,0.00,2008.00,2.00,676.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00
455,90.00,63.00,9297.00,5.00,5.00,1976.00,1976.00,0.00,1606.00,0.00,122.00,1728.00,1728.00,0.00,0.00,1728.00,2.00,0.00,2.00,0.00,4.00,2.00,8.00,0.00,1976.00,2.00,560.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
456,20.00,80.00,9600.00,7.00,6.00,1973.00,1973.00,320.00,916.00,0.00,326.00,1242.00,1242.00,0.00,0.00,1242.00,0.00,0.00,1.00,1.00,3.00,1.00,6.00,1.00,1973.00,2.00,528.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2007.00
457,70.00,34.00,4571.00,5.00,5.00,1916.00,1950.00,0.00,0.00,0.00,624.00,624.00,624.00,720.00,0.00,1344.00,0.00,0.00,1.00,0.00,4.00,1.00,7.00,0.00,1916.00,3.00,513.00,0.00,0.00,96.00,0.00,0.00,0.00,0.00,0.00,5.00,2008.00
458,20.00,0.00,53227.00,4.00,6.00,1954.00,1994.00,0.00,1116.00,0.00,248.00,1364.00,1663.00,0.00,0.00,1663.00,1.00,0.00,1.00,0.00,2.00,1.00,6.00,2.00,1954.00,2.00,529.00,224.00,137.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2008.00
459,70.00,0.00,5100.00,8.00,7.00,1925.00,1996.00,0.00,0.00,0.00,588.00,588.00,833.00,833.00,0.00,1666.00,0.00,0.00,1.00,0.00,3.00,1.00,7.00,1.00,1925.00,1.00,228.00,192.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2008.00
460,50.00,0.00,7015.00,5.00,4.00,1950.00,1950.00,161.00,185.00,0.00,524.00,709.00,979.00,224.00,0.00,1203.00,1.00,0.00,1.00,0.00,3.00,1.00,5.00,1.00,1950.00,1.00,352.00,0.00,0.00,248.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00
461,60.00,75.00,8004.00,8.00,5.00,2009.00,2009.00,110.00,544.00,0.00,288.00,832.00,832.00,1103.00,0.00,1935.00,1.00,0.00,2.00,1.00,3.00,1.00,8.00,0.00,2009.00,2.00,552.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,2009.00
462,70.00,60.00,7200.00,7.00,9.00,1936.00,2007.00,0.00,350.00,210.00,0.00,560.00,575.00,560.00,0.00,1135.00,1.00,0.00,1.00,0.00,3.00,1.00,6.00,0.00,1971.00,2.00,576.00,256.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2009.00
463,20.00,60.00,8281.00,5.00,5.00,1965.00,1965.00,0.00,553.00,311.00,0.00,864.00,864.00,0.00,0.00,864.00,0.00,0.00,1.00,0.00,3.00,1.00,5.00,1.00,1965.00,1.00,360.00,0.00,0.00,236.00,0.00,0.00,0.00,0.00,0.00,12.00,2009.00
464,70.00,74.00,11988.00,6.00,7.00,1934.00,1995.00,0.00,326.00,0.00,389.00,715.00,849.00,811.00,0.00,1660.00,0.00,0.00,1.00,1.00,3.00,1.00,6.00,1.00,1939.00,1.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2008.00
465,20.00,60.00,8430.00,5.00,5.00,1978.00,1978.00,136.00,616.00,0.00,424.00,1040.00,1040.00,0.00,0.00,1040.00,0.00,0.00,2.00,0.00,3.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2009.00
466,120.00,0.00,3072.00,7.00,5.00,2004.00,2004.00,18.00,0.00,0.00,1375.00,1375.00,1414.00,0.00,0.00,1414.00,0.00,0.00,2.00,0.00,2.00,1.00,6.00,1.00,2004.00,2.00,398.00,144.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2006.00
467,20.00,85.00,10628.00,7.00,5.00,1970.00,1970.00,0.00,778.00,0.00,499.00,1277.00,1277.00,0.00,0.00,1277.00,1.00,0.00,1.00,0.00,2.00,1.00,5.00,1.00,1970.00,2.00,526.00,0.00,0.00,0.00,0.00,176.00,0.00,0.00,0.00,4.00,2007.00
468,70.00,79.00,9480.00,5.00,7.00,1942.00,1995.00,224.00,386.00,0.00,342.00,728.00,888.00,756.00,0.00,1644.00,0.00,0.00,1.00,1.00,3.00,1.00,7.00,2.00,1942.00,1.00,312.00,168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00
469,20.00,98.00,11428.00,8.00,5.00,2006.00,2006.00,248.00,0.00,0.00,1626.00,1626.00,1634.00,0.00,0.00,1634.00,0.00,0.00,2.00,0.00,3.00,1.00,7.00,1.00,2006.00,3.00,866.00,0.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2007.00
